1920x1080,#genre#
日本NHK华语[1280*720],https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
日本天気预报[1280*720],http://movie.mcas.jp/mcas/wn1_2/master.m3u8
俄罗斯RU音乐[1280*720],http://rutv.gcdn.co/streams/1410_1272/720n/index.m3u8
峨眉电影蓝光[1280*720],http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
奥林匹克高清[1280*720],http://ott-live.olympicchannel.com/out/u/OC1_2.m3u8?fluxustv.m3u8
家庭剧场[1280*720],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225918/1.m3u8
动作电影[1280*720],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226288/1.m3u8
侦探柯南[1280*720],http://jvc.flashapp.cn/baiducdnct.inter.iqiyi.com/tslive/c20_lb_mingzhentankenan_720p_t10/c20_lb_mingzhentankenan_720p_t10.m3u8
李云龙[1280*960],http://aldirect.rtmp.huya.com/huyalive/30765679-2475713500-10633108516765696000-2789274576-10057-A-0-1.m3u8
嵊州综合[1280*960],http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
李连杰[1280*838],http://aldirect.rtmp.huya.com/huyalive/94525224-2460686093-10568566295157014528-2789253848-10057-A-0-1.m3u8
成   龙[1280*720],http://aldirect.rtmp.huya.com/huyalive/94525224-2460685722-10568564701724147712-2789253838-10057-A-0-1.m3u8
吴   京[1280*720],http://aldirect.rtmp.huya.com/huyalive/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1.m3u8
王   晶[1280*696],http://aldirect.rtmp.huya.com/huyalive/1448686695-1448686695-6222061977175326720-2847687574-10057-A-0-1.m3u8
周润发[1280*720],http://aldirect.rtmp.huya.com/huyalive/94525224-2460685774-10568564925062447104-2789253840-10057-A-0-1_1200.m3u8
郑伊健[1280*720],http://aldirect.rtmp.huya.com/huyalive/30765679-2523417522-10837995731143360512-2777068634-10057-A-0-1.m3u8
小品轮播[1280*720],http://aldirect.rtmp.huya.com/huyalive/29106097-2689281338-11550375396453122048-2777038134-10057-A-0-1.m3u8
大愛1台[1280*720],http://tv1.wanfudaluye.com/live/live.m3u8
大爱1台[1280*720],http://iptv.52qdg.com/iptv.php?id=tw&pamid=001
大爱2台[1280*720],http://iptv.52qdg.com/iptv.php?id=tw&pamid=002
TVB星河[1280*720],http://tvbilive14-i.akamaihd.net/hls/live/496347/CXHMovie/CXHMovie-01.m3u8
亚旅卫视[1280*720],http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
赛马频道[1280*720],http://tvbilive11-i.akamaihd.net/hls/live/494672/CH88/CH88-01.m3u8
世纪综合[1280*720],http://61.58.60.230:9319/live/49.m3u8
MTV音乐[1280*720],http://unilivemtveu-lh.akamaihd.net/i/mtvno_1@346424/index_3500_av-b.m3u8
歐美影院[1280*720],http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
亞洲影院[1280*720],http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
经典频道[1280*720],http://stream.guihet.com/migu/index.php?id=625542369
居家幸福[1280*720],http://61.58.60.230:9319/live/125.m3u8
国会频道[1280*720],http://61.58.60.230:9319/live/123.m3u8
靖天歡樂[1280*720],http://61.58.60.230:9319/live/201.m3u8
靖天资讯[1280*720],http://61.58.60.230:9319/live/202.m3u8
靖天娱乐[1280*720],http://61.58.60.230:9319/live/204.m3u8
靖洋戏剧[1280*720],http://61.58.60.230:9319/live/203.m3u8
靖天国际[1280*720],http://61.58.60.230:9319/live/205.m3u8
靖洋卡通[1280*720],http://61.58.60.230:9319/live/206.m3u8
靖天卡通[1280*720],http://61.58.60.230:9319/live/207.m3u8
靖天映画[1280*720],http://61.58.60.230:9319/live/244.m3u8
点掌财经[1280*720],http://cclive2.aniu.tv/live/anzb.m3u8
日本NHK华语[1280*720],https://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8
日本NHK英语[1280*720],https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp/index_1M.m3u8
日本JapanetChannelDX[1280*720],http://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index_1200.m3u8
韩国KCTV[1280*720],http://119.77.96.184:1935/chn21/chn21/chunklist_w252131137.m3u8
朝鲜中央台[1280*720],http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩国YTN 联合新闻[1280*720],http://ytnmmd.mmdlive.lldns.net/ytnmmd/9484b70302db4786886ae40308bf45a1/chunklist_b2592000.m3u8
狗狗宠物[1280*720],http://video.blivenyc.com/broadcast/prod/2061/22/file-3192k.m3u8
FOX 体育新闻[1280*720],https://austchannel-live.akamaized.net/hls/live/2002736/austchannel-sport/master1280x720.m3u8
亚洲新闻[1280*720],http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
朝阳频道[1280*720],http://d11h6a6nhl9kj9.cloudfront.net/hls/suriactv/master02.m3u8
越南人民报[1280*720],http://27.118.16.98:1935/live/truyenhinhnhandan720/chunklist_w2006762604.m3u8
越南人民报[1280*720],http://vietcago.net/vstv/thnd.m3u8
越南人民报[1280*720],https://5952e4052a2e8.streamlock.net/live/smil:thienviet.smil/chunklist_w1106175008_b1544100_sleng.m3u8
印度音乐电视[1280*720],http://104.237.60.234/live/gabruutv.m3u8?dsjtv.m3u8
俄罗斯军事频道[1280*720],http://serv25.vintera.tv:8081/parad/patriot/playlist.m3u8
乌克兰M2 音乐频道[1280*720],http://live.m2.tv/hls3/stream.m3u8
意大利V2 音乐频道[1280*720],http://de1se01.v2beat.live/playlist.m3u8
墨西哥墨西哥电视[1280*720],http://bcoveliveios-i.akamaihd.net/hls/live/201661/57828478001/milenio_center_512k@51752.m3u8
当红MTV[1280*720],http://unilivemtveu-lh.akamaihd.net/i/mtvno_1@346424/index_3500_av-b.m3u8
Darcizzle电视[1280*720],http://30a-tv.com/darcizzle.m3u8
Music电视[1280*720],https://cmctv.ios.internapcdn.net/cmctv_vitalstream_com/live_1/CMC-TV/master.m3u8?fluxustv.m3u8
Dance电视[1280*720],https://vcndstv.teleosmedia.com/stream/dstv/dstv/seglist_720p.m3u8
河北公共[1280*720],http://121.31.30.90:8085/ysten-business/live/jiangxistv/1.m3u8
河北农民[1280*720],http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/jiangxistv/1.m3u8
泉州综合[1280*720],http://121.31.30.90:8085/ysten-business/live/hdshenzhenstv/1.m3u8
西安影视[1280*720],http://118.123.60.8:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=003&Provider_id=&Pcontent_id=index.m3u8
三明新闻综合[1280*720],http://cdn1.live-tv.od.ua:8081/wave/wave-abr/playlist.m3u8
襄阳公共[1280*720],http://aplay.gztv.com/sec/xinwen.m3u8
襄阳公共[1280*720],http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=00&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
南京少儿[1280*720],http://223.82.250.72/live/hdbeijingstv/1.m3u8
东营公共频道[1280*720],http://121.31.30.90:8085/ysten-business/live/dongfangstv/1.m3u8
滨州公共电视剧[1280*720],http://121.31.30.90:8085/ysten-business/live/hdhunanstv/1.m3u8
东阳影视生活[1280*720],http://121.31.30.90:8085/ysten-business/live/hddongfangstv/1.m3u8
桂林综合[1280*720],http://219.153.252.50/PLTV/88888888/224/3221225531/chunklist.m3u8
桂林综合[1280*720],http://121.31.30.90:8085/ysten-business/live/hdjiangsustv/1.m3u8
桂林综合[1280*720],http://118.123.60.12:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=001&Provider_id=&Pcontent_id=index.m3u8
齐影视电视剧[1280*720],http://dlhdl-cdn.zhanqi.tv/zqlive/295803_fLcJv.flv
上海这一刻陆家嘴[1280*720],http://bililive.kksmg.com/hls/sdi7000/playlist.m3u8
上海这一刻陆家嘴[1280*720],http://bililive.kksmg.com/hls/sdi7000/playlist.m3u8?wsSession=14d4afa57497cbd7234253cd-154201925578539&wsIPSercert=acb4b8c47a67df44337edea131d91dac&wsMonitor=-1
九寨沟新闻综合[1280*720],http://111.231.194.231:85/live/xwzh.m3u8
六安公共频道[1280*720],http://live.china-latv.com/channel2/sd/live.m3u8
六安新闻综合[1280*720],http://live.china-latv.com/channel1/sd/live.m3u8
利川公共频道[1280*720],http://lichuan.live.tempsource.cjyun.org/videotmp/s10093-lcgg.m3u8
包头新闻综合[1280*720],http://live.btgdt.com/channels/btgd/xwzh/m3u8:500k/live
包头生活服务[1280*720],http://live.btgdt.com/channels/btgd/shfw/m3u8:500k/live
包头经济频道[1280*720],http://live.btgdt.com/channels/btgd/jjpd/m3u8:500k/live
南京影视[1280*720],http://live.nbs.cn/channels/njtv/yspd/m3u8:500k/live.m3u8
咸宁综合频道[1280*720],http://xianning.live.cjyun.org/video/s10140-XNTV-1/index.m3u8
娄底公共[1280*720],http://218.77.102.118:1935/live/gonggong/playlist.m3u8
娄底公共频道[1280*720],http://mms.ldntv.cn:1935/live/gonggong/playlist.m3u8
宜兴新闻频道[1280*720],http://live-dft-hls-yf.jstv.com/live/yixing_xw/online.m3u8
宜兴电视紫砂频道[1280*720],http://live-dft-hls-yf.jstv.com/live/yixing_zs/online.m3u8
开州生活频道[1280*720],http://kaixianlive.cbg.cn:10345/5.m3u8
张家港社会生活[1280*720],http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
德州图文频道[1280*720],http://video.dztv.tv:1935/live/dztw_gq/playlist.m3u8
德州都市[1280*720],http://video.dztv.tv:1935/live/dspd_gq/playlist.m3u8
梨园频道[1280*720],http://117.158.206.60:9080/live/lypd.m3u8
襄阳综合[1280*720],http://xiangyang.live.cjyun.org/video/s10125-news_hd/index.m3u8
西山电视台[1280*720],http://218.26.97.12:5021/live_hls/1/c01.m3u8
遂宁公共公益[1280*720],http://snlive.scsntv.com:8091/live/gggy.m3u8
长沙经贸[1280*720],http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.m3u8
靖江新闻綜合高清[1280*720],http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
鹤峰综合频道[1280*720],http://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv.m3u8
黑龙江卫视[1280*720],http://111.40.205.87/PLTV/88888888/224/3221225658/index.m3u8
黑龙江卫视[1280*720],http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/hdheilongjiangstv/1.m3u8
黑龙江卫视HD[1280*720],http://223.82.250.72/live/hdheilongjiangstv/1.m3u8
湘潭综合[1280*720],http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
张家口一套[1280*720],http://nlive.zjkgdcs.com:8091/live/xwzhpd.m3u8
荆门新闻[1280*720],http://live.jmtv.com.cn/xwzh/sd/live.m3u8
随州综合[1280*720],http://34766.hlsplay.aodianyun.com/guangdianyun_34766/tv_channel_304.m3u8
广州生活[1280*720],http://aplay.gztv.com/sec/shenghuo.m3u8
广州经济[1280*720],http://aplay.gztv.com/sec/jingji.m3u8
广州竞赛[1280*720],http://aplay.gztv.com/sec/jingsai.m3u8
珠江频道[1280*720],http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=8&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
东至新闻综合[1280*720],http://223.247.33.124:1935/live/zonghe/playlist.m3u8
杭州HTV-1[1280*720],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8
杭州HTV-2[1280*720],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8
杭州HTV-4[1280*720],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8
武汉文体[1280*720],http://stream.appwuhan.com/5tzb/sd/live.m3u8
北京新闻[1280*720],http://121.31.30.90:8085/ysten-business/live/beijingstv/1.m3u8
北京生活[1280*720],http://121.31.30.90:8085/ysten-business/live/beijingstv/yst.m3u8
泉州综合[1280*720],http://118.123.60.12:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=002&Provider_id=&Pcontent_id=index.m3u8
钦州综合频道[1280*960],http://live.gxqztv.com/cspd1/sd/live.m3u8
西安影视[1280*720],http://121.31.30.90:8085/ysten-business/live/hdbeijingstv/1.m3u8
东至文化资讯[1280*720],http://wowza.montevideo.com.uy:1936/live/_definst_/mvdstrem/master.m3u8
宁德新闻综合[1280*720],http://119.39.242.52:1935/live/gonggong/playlist.m3u8
长乐综合[1280*720],http://35908.hlsplay.aodianyun.com/guangdianyun_35908/tv_channel_327.m3u8
天水新闻综合[1280*720],http://223.110.245.147/ott.js.chinamobile.com/PLTV/3/224/3221226392/index.m3u8
黄骅一套[1280*720],http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
沧县电视综合[1280*720],http://119.39.242.52:1935/live/zonghe/playlist.m3u8
霸州少儿频道[1280*720],http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
高碑店一套[1280*720],http://tv.jrsncn.com:9001/hls/live/live1/stream.m3u8
襄阳综合[1280*720],http://121.31.30.90:8085/ysten-business/live/cctv-8/1.m3u8
襄阳公共[1280*720],http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225865/1.m3u8
夷陵综合[1280*720],http://yiling.live.cjyun.org/video/s10174-TC1T/index.m3u8
株洲新闻综合[1280*720],http://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8
娄底综合频道[1280*720],http://218.77.102.118:1935/live/zonghe/playlist.m3u8
南京新闻综合[1280*720],http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
张家港新闻综合[1280*720],http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
句容生活频道[1280*720],http://weather-lh.akamaihd.net/i/twc_1@92006/index_2400_av-b.m3u8
滨海新闻综合[1280*720],http://223.82.250.72/live/hdhunanstv/1.m3u8
德州图文频道[1280*720],http://kaixianlive.cbg.cn:10345/1.m3u8
新泰综合频道[1280*720],http://zb.pzhgd.com:9091/live/ggpd_800k.m3u8
莒县图文频道[1280*720],http://61.162.225.122:8181/live/test3.m3u8
遂宁新闻综合[1280*720],http://snlive.scsntv.com:8091/live/xwzh.m3u8

3840x2160,#genre#

CCTV-4K高码[3840*2160],http://112.17.40.140/PLTV/88888888/224/3221226758/index.m3u8
纯享4K频道[3840*2160],http://112.50.243.8/PLTV/88888888/224/3221226825/1.m3u8


1024x576,#genre#

甘肃卫视超清[1024*576],http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=142&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
青海卫视超清[1024*576],http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=206&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
FZTV少儿[1024*576],http://live1.fzntv.cn/live/zohi_fztv4/playlist.m3u8
河北经济[1047*576],http://wuqiao.chinashadt.com:2035/live/di1.stream/playlist.m3u8
河北影视[1047*576],http://hbzx.chinashadt.com:2036/zhibo/stream:hbnm.stream/playlist.m3u8
霸州新闻频道[1047*576],http://hbbz.chinashadt.com:2036/live/stream:bzxw.stream/playlist.m3u8
霸州文化频道[1047*576],http://hbbz.chinashadt.com:2036/live/stream:bzwh.stream/playlist.m3u8
霸州少儿频道[1047*576],http://hbbz.chinashadt.com:2036/live/stream:bzse.stream/playlist.m3u8
滦县综合频道[1047*576],http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8
滦县综艺频道[1047*576],http://hblxx.chinashadt.com:2036/live/stream:lx2.stream/playlist.m3u8
临漳公共频道[1047*576],http://hblz.chinashadt.com:1538/live/di3.stream/playlist.m3u8
临漳百姓频道[1047*576],http://hblz.chinashadt.com:1538/live/di4.stream/playlist.m3u8
南召一套[1047*576],http://hnnz.chinashadt.com:1935/live/1002.stream/playlist.m3u8
南阳新闻频道[1047*576],http://hnnz.chinashadt.com:1935/live/1003.stream/playlist.m3u8
吴桥综合[1047*576],http://wuqiao.chinashadt.com:2035/live/di5.stream/playlist.m3u8
宁化电视一套[1047*576],http://fjnh.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8
桃江综合频道[1047*576],http://hntj.chinashadt.com:2036/live/tv11.stream/playlist.m3u8
徐   峥[1024*576],http://aldirect.rtmp.huya.com/huyalive/30765679-2689675828-11552069718101721088-3048991626-10057-A-0-1_1200.m3u8
黄   渤[1024*576],http://aldirect.rtmp.huya.com/huyalive/30765679-2554414680-10971127511022305280-3048991634-10057-A-0-1.m3u8
TVB明珠[1024*576],http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=12
香港卫视[1024*576],http://zhibo.hkstv.tv/livestream/mutfysrq.flv
翡翠明珠[1024*576],http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
翡翠综合[1024*576],http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv&_res_tag_=video
MTV音乐[1024*576],http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=202&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
CGTN 国际频道[1024*576],http://live.cgtn.com/1000/prog_index.m3u8
CGTN 记录频道[1024*576],http://live.cgtn.com/1000d/prog_index.m3u8
CGTN 法语频道[1024*576],http://live.cgtn.com/1000f/prog_index.m3u8
中国环球[1024*576],http://live.cgtn.com/1000/prog_index.m3u8
法国中国环球[1024*576],http://live.cgtn.com/1000f/prog_index.m3u8
法国24台 (英语)[1024*576],http://f24hls-i.akamaihd.net/hls/live/221193-b/F24_EN_LO_HLS/master_900.m3u8
法国24台 (法语)[1024*576],http://f24hls-i.akamaihd.net/hls/live/221192/F24_FR_LO_HLS/master_900.m3u8
阿拉伯中国环球[1024*576],http://live.cgtn.com/1000a/prog_index.m3u8
俄罗斯中国环球[1024*576],http://live.cgtn.com/1000r/prog_index.m3u8
俄罗斯俄罗斯一台[1024*576],http://a787201928-s26881.cdn.ngenix.net/hls/russia_hd/playlist_3.m3u8
西班牙中国环球[1024*576],http://livees.cgtn.com/1000e/prog_index.m3u8
意大利Rai高清[1024*576],http://b2everyrai-lh.akamaihd.net/i/raigulp_1@66350/master.m3u8
意大利Rai 少儿[1024*576],http://b2everyrai-lh.akamaihd.net/i/raiyoyo_1@191405/master.m3u8
意大利Rai 电影[1024*576],http://b2everyrai-lh.akamaihd.net/i/raimovie_1@67348/master.m3u8
河北经济[1024*576],http://121.31.30.90:8085/ysten-business/live/hebeistv/1.m3u8
河北经济[1024*576],http://121.31.30.90:8085/ysten-business/live/hebeistv/yst.m3u8
福州影视[1024*576],http://live1.fzntv.cn/live/zohi_fztv2/playlist.m3u8
福州生活[1024*576],http://live1.fzntv.cn/live/zohi_fztv3/playlist.m3u8
福州少儿[1024*576],http://live1.fzntv.cn/live/zohi_fztv4/playlist.m3u8
西安新闻[1024*576],http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=20&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
西安白鸽[1024*576],http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=237&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
西安影视[1024*576],http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=7&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
电白视窗[1024*576],http://202.107.188.247:5002/gansu_hdcq-1.m3u8?token=ADXgSgEXoEoCP6BK_yoongoo&amp;ct=wifi&amp;gid=gansu_hdcq&amp;sid=gansu_hd
襄阳综合[1024*576],http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=46&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
万载综合频道[1024*576],http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8
滨州公共电视剧[1024*576],http://stream.bzcm.net/1/sd/live.m3u8
迪庆藏语[1024*576],http://stream01.dqtv123.com:1935/live/diqingzangyu.stream/playlist.m3u8
万州三峡移民[1024*576],http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
万州影视[1024*576],http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
孝感公共频道[1024*576],http://xiaogan.live.cjyun.org/video/s10139-shpd/index.m3u8
德州公共频道[1024*576],http://video.dztv.tv:1935/live/dzgg_bq/playlist.m3u8
德州图文频道[1024*576],http://video.dztv.tv:1935/live/dztw_bq/playlist.m3u8


